TscanCode,https://github.com/Tencent/TscanCode,"A fast and accurate static analysis solution for C/C++, C#, Lua codes provided by Tencent. Using GPLv3 license.","c, cpp, csharp, lua",N,
tslint-clean-code,https://www.npmjs.com/package/tslint-clean-code,A set of TSLint rules inspired by the Clean Code handbook,typescript,N,
tslint-microsoft-contrib,https://github.com/Microsoft/tslint-microsoft-contrib,A set of tslint rules for static code analysis of TypeScript projects maintained by Microsoft,typescript,N,
tsqllint,https://github.com/tsqllint/tsqllint,T-SQL-specific linter,sql,N,
TSqlRules,https://github.com/ashleyglee/TSqlRules,TSQL Static Code Analysis Rules for SQL Server,sql,N,
Tuli,https://github.com/ircmaxell/Tuli,A static analysis engine,php,N,
twig-lint,https://github.com/asm89/twig-lint,twig-lint is a lint tool for your twig files,php,N,
Twiggy,https://rustwasm.github.io/twiggy/,Analyzes a binary's call graph to profile code size. The goal is to slim down binaries.,binary,N,
TypeScript Call Graph,https://github.com/whyboris/TypeScript-Call-Graph,CLI to generate an interactive graph of functions and calls from your TypeScript files,typescript,N,
unconvert,https://github.com/mdempsky/unconvert,Detect redundant type conversions,go,N,
Undebt,https://github.com/Yelp/undebt,"Language-independent tool for massive, automatic, programmable refactoring based on simple pattern definitions.","c, cpp, java, php",N,
Understand,https://scitools.com/ada-programming-essential/,"IDE that provides code analysis, standards testing, metrics, graphing, dependency analysis and more for Ada and VHDL.",ada,Y,
Unibeautify,https://unibeautify.com/,"Universal code beautifier with a GitHub app. Supports HTML, CSS, JavaScript, TypeScript, JSX, Vue, C++, Go, Objective-C, Java, Python, PHP, GraphQL, Markdown, and more.","formatter, c, cpp, css, go, html, java, javascript, jsx, markdown, objectivec, php, python, typescript, vue",N,
unimport,https://github.com/alexkohler/unimport,Finds unnecessary import aliases,go,N,
unimport,https://unimport.hakancelik.dev,"A linter, formatter for finding and removing unused import statements",python,N,
unparam,https://github.com/mvdan/unparam,Find unused function parameters,go,N,
Upsource,https://www.jetbrains.com/upsource/,"Code review tool with static code analysis and code-aware navigation for Java, PHP, JavaScript and Kotlin.","ci, java, javascript, kotlin, php, service",Y,
vale,https://errata-ai.gitbook.io/vale/,"A customizable, syntax-aware linter for prose.",writing,N,
varcheck,https://gitlab.com/opennota/check,Find unused global variables and constants,go,N,
vera++,https://bitbucket.org/verateam/vera/wiki/Introduction,"Vera++ is a programmable tool for verification, analysis and transformation of C++ source code.","c, cpp",N,
Veracode,http://www.veracode.com/products/static-analysis-sast/static-code-analysis,"Find flaws in binaries and bytecode without requiring source. Support all major programming languages: Java, .NET, JavaScript, Swift, Objective-C, C, C++ and more.","c, cpp, dotnet, java, javascript, objectivec, php, swift, security",Y,
vint,https://github.com/Kuniwak/vint,Fast and Highly Extensible Vim script Language Lint implemented by Python,ide,N,
Violations Lib,https://github.com/tomasbjerre/violations-lib,"Java library for parsing report files from static code analysis. Used by a bunch of Jenkins, Maven and Gradle plugins.","ci, java, support",N,
VSDiagnostics,https://github.com/Vannevelj/VSDiagnostics,A collection of static analyzers based on Roslyn that integrates with VS,csharp,N,
vulture,https://github.com/jendrikseipp/vulture,"Find unused classes, functions and variables in Python code.",python,N,
WALA,http://wala.sourceforge.net,Static analysis capabilities for Java bytecode and related languages and for JavaScript,"javascript, java",N,
WAP,https://securityonline.info/owasp-wap-web-application-protection-project/,Tool to detect and correct input validation vulnerabilities in PHP (4.0 or higher) web applications and predicts false positives by combining static analysis and data mining,php,N,
WartRemover,https://www.wartremover.org/,A flexible Scala code linting tool,scala,N,
Weeder,https://github.com/ocharles/weeder,A tool for detecting dead exports or package imports in Haskell code,haskell,N,
wemake-python-styleguide,https://wemake-python-stylegui.de,The strictest and most opinionated python linter ever,python,N,
WhiteHat Application Security Platform,https://www.whitehatsec.com/platform/static-application-security-testing/,WhiteHat Scout (for Developers) combined with WhiteHat Sentinel Source (for Operations) supporting WhiteHat Top 40 and OWASP Top 10.,"java, csharp, aspnet, php, javascript, nodejs, objectivec, mobile, html, typescript",Y,
wily,https://github.com/tonybaloney/wily,"A command-line tool for archiving, exploring and graphing the complexity of Python source code.",python,N,
Wintellect.Analyzers,https://github.com/Wintellect/Wintellect.Analyzers,"'.NET Compiler Platform (""Roslyn"") diagnostic analyzers and code fixes.",csharp,N,
Wotan,https://github.com/fimbullinter/wotan,Pluggable TypeScript and JavaScript linter,"typescript, javascript",N,
write-good,https://github.com/btford/write-good,"'A linter with a focus on eliminating ""weasel words"".",writing,N,
wsl,https://github.com/bombsimon/wsl,Enforces empty lines at the right places,go,N,
Xanitizer,https://xanitizer.com/,Xanitizer finds security vulnerabilities in Java/Scala web applications,"java, scala",Y,
XCode,https://developer.apple.com/xcode/,"XCode provides a pretty decent UI for [Clang's](http://clang-analyzer.llvm.org/xcode.html) static code analyzer (C/C++, Obj-C).","c, cpp, objectivec",Y,
xenon,https://xenon.readthedocs.io/,Monitor code complexity using [`radon`](https://github.com/rubik/radon).,python,N,
xo,https://github.com/xojs/xo,Opinionated but configurable ESLint wrapper with lots of goodies included. Enforces strict and readable code,javascript,N,
yamllint,https://yamllint.readthedocs.io/,"Checks YAML files for syntax validity, key repetition and cosmetic problems such as lines length, trailing spaces, and indentation.","template, yaml",N,
yardstick,https://github.com/calmh/yardstick,Javascript code metrics,javascript,N,
Stan,https://kowainik.github.io/projects/stan,Stan is a command-line tool for analysing Haskell projects and outputting discovered vulnerabilities in a helpful way with possible solutions for detected problems,haskell,N,
StaticLint,ttps://github.com/julia-vscode/StaticLint.j,Static Code Analysis for Juli,julia,N,
PC-lint,https://www.gimpel.com/,"Static analysis for C/C++. Runs natively under Windows/Linux/MacOS. Analyzes code for virtually any platform, supporting C11/C18 and C++17.","c, cpp",Y,
kmdr,https://kmdr.sh/,CLI tool for learning commands from your terminal. kmdr delivers a break down of commands with every attribute explained.,shell,N,
Application Inspector20,No Homepage,No Description,python,Y,
Biodex17,No Homepage,No Description,kotlin,N,
clang-tidy5,No Homepage,No Description,asm,Y,
Konklab5,No Homepage,No Description,javascript,Y,
NDepend16,No Homepage,No Description,csharp,N,
Sub-Ex7,No Homepage,No Description,kotlin,N,
Tresom2,No Homepage,No Description,kotlin,Y,
Keylex18,No Homepage,No Description,ocaml,N,
Zontrax16,No Homepage,No Description,javascript,N,
Tresom5,No Homepage,No Description,kotlin,N,
scapegoat3,No Homepage,No Description,bash,N,
Toughjoyfax4,No Homepage,No Description,csharp,N,
Biodex19,No Homepage,No Description,bash,Y,
Pysa3,No Homepage,No Description,kotlin,N,
Subin6,No Homepage,No Description,ocaml,N,
Sonair19,No Homepage,No Description,python,Y,
Fix San2,No Homepage,No Description,bash,N,
Overhold4,No Homepage,No Description,python,Y,
Zamit8,No Homepage,No Description,java,N,
phpmnd17,No Homepage,No Description,csharp,N,
Vagram7,No Homepage,No Description,bash,N,
Zaam-Dox19,No Homepage,No Description,objectivec,Y,
ClassGraph10,No Homepage,No Description,csharp,Y,
Matsoft18,No Homepage,No Description,objectivec,N,
HTML Tidy14,No Homepage,No Description,javascript,Y,
Bamity19,No Homepage,No Description,python,N,
Sonair2,No Homepage,No Description,java,Y,
SonarLint for Visual Studio6,No Homepage,No Description,java,N,
Tresom11,No Homepage,No Description,ocaml,N,
PHPQA4,No Homepage,No Description,bash,Y,
ReSharper12,No Homepage,No Description,kotlin,N,
Zamit12,No Homepage,No Description,python,Y,
Bytecard16,No Homepage,No Description,ocaml,Y,
Stim7,No Homepage,No Description,javascript,Y,
Temp19,No Homepage,No Description,java,N,
detekt2,No Homepage,No Description,javascript,N,
Domainer2,No Homepage,No Description,python,N,
TSqlRules7,No Homepage,No Description,asm,Y,
Konklab14,No Homepage,No Description,csharp,Y,
parallel-lint5,No Homepage,No Description,kotlin,Y,
Temp20,No Homepage,No Description,csharp,Y,
Rank17,No Homepage,No Description,objectivec,Y,
Aerified4,No Homepage,No Description,python,N,
clang-tidy516,No Homepage,No Description,javascript,N,
Biodex9,No Homepage,No Description,haskell,N,
Tuli2,No Homepage,No Description,haskell,N,
Tampflex13,No Homepage,No Description,python,N,
Infer9,No Homepage,No Description,javascript,N,
Zontrax8,No Homepage,No Description,python,Y,
Subin14,No Homepage,No Description,javascript,N,
Home Ing10,No Homepage,No Description,asm,N,
Zaam-Dox9,No Homepage,No Description,python,N,
Alpha7,No Homepage,No Description,java,N,
retire.js4,No Homepage,No Description,javascript,Y,
Pannier20,No Homepage,No Description,ocaml,N,
Asoka5,No Homepage,No Description,cpp,Y,
AppChecker5,No Homepage,No Description,asm,Y,
Ronstring5,No Homepage,No Description,java,Y,
lacheck2,No Homepage,No Description,python,Y,
Alpha12,No Homepage,No Description,cpp,Y,
cfn-lint5,No Homepage,No Description,javascript,N,
StaticLint2,No Homepage,No Description,java,Y,
PullRequest20,No Homepage,No Description,asm,Y,
Pascal Analyzer13,No Homepage,No Description,bash,N,
Daltfresh8,No Homepage,No Description,ocaml,Y,
yardstick11,No Homepage,No Description,python,Y,
Atom-Beautify14,No Homepage,No Description,haskell,Y,
Otcom16,No Homepage,No Description,ocaml,Y,
Prettier10,No Homepage,No Description,csharp,N,
ciocheck13,No Homepage,No Description,asm,Y,
Tempsoft16,No Homepage,No Description,csharp,Y,
Aerified19,No Homepage,No Description,cpp,Y,
Zaam-Dox6,No Homepage,No Description,csharp,Y,
Cookley13,No Homepage,No Description,bash,Y,
WALA12,No Homepage,No Description,kotlin,N,
Treeflex14,No Homepage,No Description,java,N,
It16,No Homepage,No Description,javascript,N,
oclint4,No Homepage,No Description,haskell,N,
cqmetrics14,No Homepage,No Description,objectivec,Y,
Rank8,No Homepage,No Description,csharp,N,
Android Lint5,No Homepage,No Description,ocaml,N,
SVF15,No Homepage,No Description,objectivec,Y,
Unibeautify3,No Homepage,No Description,objectivec,Y,
ck4,No Homepage,No Description,asm,N,
Span18,No Homepage,No Description,python,Y,
Veribet11,No Homepage,No Description,cpp,Y,
Qualys Container Security14,No Homepage,No Description,haskell,Y,
Bitwolf16,No Homepage,No Description,javascript,Y,
Voyatouch18,No Homepage,No Description,csharp,N,
Cardguard6,No Homepage,No Description,bash,Y,
Fintone19,No Homepage,No Description,objectivec,Y,
mdl3,No Homepage,No Description,haskell,N,
Viva9,No Homepage,No Description,python,N,
IntelliJ IDEA19,No Homepage,No Description,haskell,N,
Sonair8,No Homepage,No Description,bash,Y,
Joern13,No Homepage,No Description,haskell,Y,
Trippledex11,No Homepage,No Description,ocaml,Y,
Tresom4,No Homepage,No Description,javascript,Y,
Sub-Ex13,No Homepage,No Description,kotlin,Y,
Redhold14,No Homepage,No Description,java,Y,
Matsoft3,No Homepage,No Description,ocaml,Y,
Tin4,No Homepage,No Description,javascript,Y,
Ventosanzap7,No Homepage,No Description,ocaml,Y,
PHP_CodeSniffer20,No Homepage,No Description,haskell,N,
cfn-lint59,No Homepage,No Description,cpp,N,
Greenlam8,No Homepage,No Description,javascript,N,
Tampflex20,No Homepage,No Description,objectivec,N,
include-gardener17,No Homepage,No Description,csharp,N,
Cookley6,No Homepage,No Description,kotlin,Y,
Transcof7,No Homepage,No Description,csharp,Y,
Y-find14,No Homepage,No Description,asm,Y,
Attackflow Extension8,No Homepage,No Description,java,N,
cqmetrics1,No Homepage,No Description,javascript,N,
Mat Lam Tam17,No Homepage,No Description,javascript,Y,
Hatity5,No Homepage,No Description,python,Y,
Matsoft5,No Homepage,No Description,objectivec,N,
mythril13,No Homepage,No Description,python,N,
Stim13,No Homepage,No Description,bash,Y,
Greenlam1,No Homepage,No Description,ocaml,Y,
Daltfresh4,No Homepage,No Description,ocaml,N,
Tampflex17,No Homepage,No Description,asm,N,
Ronstring3,No Homepage,No Description,asm,Y,
LDRA15,No Homepage,No Description,java,Y,
Android Lint3,No Homepage,No Description,csharp,Y,
Voyatouch12,No Homepage,No Description,python,Y,
GrumPHP11,No Homepage,No Description,csharp,Y,
Pascal Analyzer136,No Homepage,No Description,objectivec,N,
coala19,No Homepage,No Description,asm,N,
Viva10,No Homepage,No Description,ocaml,Y,
Aerified11,No Homepage,No Description,ocaml,N,
MIRAI15,No Homepage,No Description,bash,Y,
Frink4,No Homepage,No Description,cpp,N,
Trippledex5,No Homepage,No Description,haskell,N,
phpdoc-to-typehint4,No Homepage,No Description,python,Y,
PHP_CodeSniffer2012,No Homepage,No Description,asm,Y,
Joern1316,No Homepage,No Description,cpp,N,
Duobam16,No Homepage,No Description,javascript,N,
Bytecard9,No Homepage,No Description,haskell,N,
phpmnd1719,No Homepage,No Description,python,N,
languagetool4,No Homepage,No Description,csharp,N,
Voyatouch4,No Homepage,No Description,python,Y,
CSharpEssentials6,No Homepage,No Description,objectivec,Y,
Home Ing4,No Homepage,No Description,java,N,
Zaam-Dox4,No Homepage,No Description,java,Y,
Sonsing9,No Homepage,No Description,kotlin,Y,
Latlux16,No Homepage,No Description,python,Y,
Overhold16,No Homepage,No Description,objectivec,Y,
Veribet13,No Homepage,No Description,csharp,N,
multilint14,No Homepage,No Description,csharp,N,
Tin14,No Homepage,No Description,csharp,Y,
Zoolab19,No Homepage,No Description,haskell,N,
Hatity12,No Homepage,No Description,haskell,Y,
Vagram1,No Homepage,No Description,python,N,
Bamity4,No Homepage,No Description,ocaml,Y,
Flexidy5,No Homepage,No Description,python,N,
Zaam-Dox14,No Homepage,No Description,ocaml,N,
Rust Language Server12,No Homepage,No Description,python,Y,
Biodex20,No Homepage,No Description,cpp,N,
pyre-check15,No Homepage,No Description,asm,Y,
Php Inspections (EA Extended)13,No Homepage,No Description,objectivec,N,
staticcheck8,No Homepage,No Description,ocaml,Y,
"""Perl9",No Homepage,No Description,ocaml,Y,
Zaam-Dox619,No Homepage,No Description,objectivec,Y,
""".NET Analyzers""9",No Homepage,No Description,csharp,N,
Zathin4,No Homepage,No Description,kotlin,N,
Matsoft51,No Homepage,No Description,java,Y,
Tin15,No Homepage,No Description,javascript,Y,
Viva13,No Homepage,No Description,kotlin,Y,
CSharpEssentials3,No Homepage,No Description,kotlin,N,
Tempsoft5,No Homepage,No Description,ocaml,Y,
Stringtough11,No Homepage,No Description,ocaml,Y,
Infer919,No Homepage,No Description,haskell,Y,
lacheck216,No Homepage,No Description,kotlin,Y,
CppDepend7,No Homepage,No Description,cpp,Y,
wemake-python-styleguide3,No Homepage,No Description,java,N,
oclint417,No Homepage,No Description,asm,Y,
Matsoft1819,No Homepage,No Description,python,Y,
Subin17,No Homepage,No Description,asm,Y,
DeepSource11,No Homepage,No Description,haskell,N,
Namfix14,No Homepage,No Description,asm,N,
Overhold12,No Homepage,No Description,python,Y,
Tempsoft15,No Homepage,No Description,java,N,
AppChecker15,No Homepage,No Description,ocaml,N,
Treeflex20,No Homepage,No Description,objectivec,Y,
gawk --lint2,No Homepage,No Description,haskell,Y,
Veribet18,No Homepage,No Description,kotlin,Y,
php-speller20,No Homepage,No Description,haskell,N,
Zathin13,No Homepage,No Description,cpp,Y,
SpotBugs4,No Homepage,No Description,ocaml,N,
pdepend7,No Homepage,No Description,asm,N,
Keylex17,No Homepage,No Description,javascript,N,
Tin151,No Homepage,No Description,haskell,N,
Bamity20,No Homepage,No Description,objectivec,N,
Cardguard13,No Homepage,No Description,python,Y,
Veribet1112,No Homepage,No Description,haskell,N,
Latlux7,No Homepage,No Description,csharp,N,
Bamity16,No Homepage,No Description,csharp,N,
Andalax12,No Homepage,No Description,bash,Y,
NDepend13,No Homepage,No Description,java,Y,
Bitchip18,No Homepage,No Description,asm,Y,
Fix San10,No Homepage,No Description,kotlin,N,
Temp15,No Homepage,No Description,haskell,N,
Zathin6,No Homepage,No Description,objectivec,N,
Konklab518,No Homepage,No Description,csharp,Y,
SourceMeter9,No Homepage,No Description,asm,Y,
Toughjoyfax17,No Homepage,No Description,python,Y,
CodePatrol19,No Homepage,No Description,haskell,N,
Tres-Zap5,No Homepage,No Description,kotlin,Y,
Job6,No Homepage,No Description,csharp,Y,
Reshift10,No Homepage,No Description,bash,Y,
Mat Lam Tam5,No Homepage,No Description,haskell,Y,
CogniCrypt7,No Homepage,No Description,cpp,Y,
Veribet14,No Homepage,No Description,kotlin,N,
brakeman4,No Homepage,No Description,cpp,N,
Fixflex19,No Homepage,No Description,asm,Y,
Veribet4,No Homepage,No Description,cpp,Y,
Zathin3,No Homepage,No Description,bash,Y,
Solarbreeze12,No Homepage,No Description,bash,N,
go-consistent16,No Homepage,No Description,kotlin,Y,
ClosureLinter8,No Homepage,No Description,csharp,Y,
Haskell Dockerfile Linter15,No Homepage,No Description,asm,Y,
Ventosanzap77,No Homepage,No Description,cpp,N,
Tresom14,No Homepage,No Description,cpp,N,
Cardguard12,No Homepage,No Description,ocaml,Y,
shipshape16,No Homepage,No Description,objectivec,N,
Zoolab18,No Homepage,No Description,asm,Y,
Alphazap12,No Homepage,No Description,asm,N,
Prettier101,No Homepage,No Description,python,Y,
Greenlam5,No Homepage,No Description,python,Y,
Duobam10,No Homepage,No Description,asm,N,
Sonsing14,No Homepage,No Description,haskell,N,
unparam18,No Homepage,No Description,haskell,N,
Asoka17,No Homepage,No Description,cpp,Y,
Veribet7,No Homepage,No Description,javascript,N,
Pannier5,No Homepage,No Description,csharp,N,
Redhold11,No Homepage,No Description,javascript,Y,
Prodder12,No Homepage,No Description,java,Y,
Twiggy16,No Homepage,No Description,bash,N,
Tampflex12,No Homepage,No Description,kotlin,Y,
Stan1,No Homepage,No Description,javascript,Y,
Cardify4,No Homepage,No Description,java,N,
Zontrax17,No Homepage,No Description,javascript,Y,
SwiftFormat9,No Homepage,No Description,csharp,N,
Greenlam12,No Homepage,No Description,ocaml,N,
Designite3,No Homepage,No Description,objectivec,Y,
Violations Lib20,No Homepage,No Description,objectivec,N,
Temp2,No Homepage,No Description,kotlin,N,
Rank20,No Homepage,No Description,asm,N,
linty fresh2,No Homepage,No Description,objectivec,N,
Zaam-Dox16,No Homepage,No Description,kotlin,N,
PHP_CodeSniffer201210,No Homepage,No Description,ocaml,N,
Vagram11,No Homepage,No Description,objectivec,Y,
Wrapsafe1,No Homepage,No Description,javascript,N,
Zontrax18,No Homepage,No Description,python,Y,
Fintone17,No Homepage,No Description,objectivec,Y,
Stringtough18,No Homepage,No Description,kotlin,N,
Cardguard19,No Homepage,No Description,haskell,N,
Lotlux8,No Homepage,No Description,python,Y,
fb-contrib18,No Homepage,No Description,python,N,
es6-plato16,No Homepage,No Description,objectivec,N,
kmdr4,No Homepage,No Description,cpp,Y,
Transcof17,No Homepage,No Description,asm,N,
Domainer9,No Homepage,No Description,cpp,Y,
Temp13,No Homepage,No Description,java,N,
Viva1020,No Homepage,No Description,asm,Y,
NullAway7,No Homepage,No Description,objectivec,N,
Transcof71,No Homepage,No Description,haskell,Y,
Sonsing1420,No Homepage,No Description,cpp,N,
Ventosanzap778,No Homepage,No Description,python,N,
Solarbreeze5,No Homepage,No Description,objectivec,N,
Asoka3,No Homepage,No Description,haskell,Y,
qark8,No Homepage,No Description,javascript,Y,
Hatity3,No Homepage,No Description,cpp,Y,
Daltfresh2,No Homepage,No Description,haskell,Y,
Fix San7,No Homepage,No Description,haskell,Y,
brakeman44,No Homepage,No Description,haskell,Y,
Wrapsafe19,No Homepage,No Description,haskell,N,
Vagram12,No Homepage,No Description,java,N,
Job7,No Homepage,No Description,ocaml,N,
Sonsing3,No Homepage,No Description,python,Y,
fb-contrib10,No Homepage,No Description,csharp,Y,
Domainer16,No Homepage,No Description,csharp,N,
Zathin16,No Homepage,No Description,java,Y,
Sonsing5,No Homepage,No Description,cpp,Y,
Voyatouch9,No Homepage,No Description,haskell,Y,
Pannier1,No Homepage,No Description,kotlin,N,
LGTM.com5,No Homepage,No Description,bash,Y,
Flowdesk16,No Homepage,No Description,csharp,N,
It12,No Homepage,No Description,asm,N,
Bitchip15,No Homepage,No Description,haskell,N,
clang-tidy51611,No Homepage,No Description,ocaml,Y,
Semmle QL and LGTM7,No Homepage,No Description,java,N,
Konklux15,No Homepage,No Description,cpp,N,
Zontrax3,No Homepage,No Description,objectivec,Y,
Stylelint3,No Homepage,No Description,javascript,N,
Bitwolf18,No Homepage,No Description,ocaml,N,
Sub-Ex18,No Homepage,No Description,kotlin,Y,
Overhold8,No Homepage,No Description,python,N,
Security Code Scan14,No Homepage,No Description,bash,Y,
Trippledex14,No Homepage,No Description,csharp,Y,
Cookley7,No Homepage,No Description,objectivec,Y,
RuboCop18,No Homepage,No Description,ocaml,Y,
Job12,No Homepage,No Description,csharp,Y,
Solarbreeze128,No Homepage,No Description,ocaml,N,
Opela13,No Homepage,No Description,ocaml,N,
Cardguard1918,No Homepage,No Description,kotlin,Y,
NDepend1313,No Homepage,No Description,bash,Y,
Tres-Zap2,No Homepage,No Description,kotlin,N,
Fintone195,No Homepage,No Description,bash,N,
Closure Compiler15,No Homepage,No Description,python,Y,
Konklux19,No Homepage,No Description,bash,N,
Andalax10,No Homepage,No Description,python,Y,
plato7,No Homepage,No Description,ocaml,Y,
Transcof2,No Homepage,No Description,haskell,Y,
gixy17,No Homepage,No Description,objectivec,Y,
Konklab11,No Homepage,No Description,asm,N,
ciocheck18,No Homepage,No Description,haskell,N,
Php Inspections (EA Extended)131,No Homepage,No Description,javascript,N,
Bytecard15,No Homepage,No Description,javascript,N,
Hatity34,No Homepage,No Description,ocaml,Y,
Sonair1919,No Homepage,No Description,ocaml,N,
CBMC16,No Homepage,No Description,cpp,Y,
PHP Coding Standards Fixer16,No Homepage,No Description,python,N,
terraform-compliance1,No Homepage,No Description,python,N,
Matsoft16,No Homepage,No Description,objectivec,Y,
Keylex3,No Homepage,No Description,csharp,Y,
Viva10204,No Homepage,No Description,cpp,Y,
Konklux5,No Homepage,No Description,bash,N,
Linter for dart1,No Homepage,No Description,python,N,
Treeflex202,No Homepage,No Description,asm,Y,
lintr1,No Homepage,No Description,asm,N,
clippy14,No Homepage,No Description,javascript,N,
Tin17,No Homepage,No Description,python,Y,
Temp11,No Homepage,No Description,kotlin,N,
ruby-lint18,No Homepage,No Description,haskell,Y,
Aerified1917,No Homepage,No Description,asm,Y,
Zontrax2,No Homepage,No Description,ocaml,Y,
Bitwolf13,No Homepage,No Description,asm,N,
Sonair819,No Homepage,No Description,javascript,Y,
include-gardener1718,No Homepage,No Description,bash,N,
Bitwolf1,No Homepage,No Description,csharp,N,
Sonsing16,No Homepage,No Description,cpp,N,
JArchitect11,No Homepage,No Description,objectivec,Y,
SonarLint for Visual Studio615,No Homepage,No Description,kotlin,Y,
Quo Lux11,No Homepage,No Description,cpp,N,
Span17,No Homepage,No Description,ocaml,N,
eslint17,No Homepage,No Description,asm,N,
phpqa - jmolivas7,No Homepage,No Description,kotlin,Y,
Job620,No Homepage,No Description,asm,N,
write-good2,No Homepage,No Description,csharp,N,
es6-plato1,No Homepage,No Description,python,Y,
Keylex5,No Homepage,No Description,java,N,
brakeman414,No Homepage,No Description,csharp,Y,
Mondrian6,No Homepage,No Description,haskell,N,
Voyatouch1220,No Homepage,No Description,objectivec,Y,
CScout11,No Homepage,No Description,python,N,
Misspelled Words In Context6,No Homepage,No Description,ocaml,N,
CppDepend710,No Homepage,No Description,kotlin,Y,
PyT - Python Taint9,No Homepage,No Description,csharp,Y,
Bitchip157,No Homepage,No Description,csharp,N,
WartRemover1,No Homepage,No Description,haskell,N,
phan12,No Homepage,No Description,csharp,Y,
Bitchip13,No Homepage,No Description,csharp,N,
revive12,No Homepage,No Description,cpp,Y,
Stim20,No Homepage,No Description,bash,Y,
Fixflex17,No Homepage,No Description,cpp,Y,
Zamit10,No Homepage,No Description,asm,Y,
Treeflex8,No Homepage,No Description,asm,N,
coala13,No Homepage,No Description,objectivec,N,
Lotstring11,No Homepage,No Description,csharp,Y,
Andalax1212,No Homepage,No Description,haskell,N,
Frink12,No Homepage,No Description,csharp,Y,
LibVCS4j18,No Homepage,No Description,javascript,N,
tflint8,No Homepage,No Description,kotlin,Y,
LGTM.com3,No Homepage,No Description,objectivec,N,
Quo Lux1,No Homepage,No Description,bash,Y,
Reshift1011,No Homepage,No Description,bash,Y,
Stringtough1819,No Homepage,No Description,cpp,N,
Latlux6,No Homepage,No Description,cpp,N,
cookstyle4,No Homepage,No Description,cpp,N,
Pannier2,No Homepage,No Description,objectivec,N,
Tampflex11,No Homepage,No Description,bash,N,
Helix QAC7,No Homepage,No Description,python,Y,
Parse20,No Homepage,No Description,ocaml,N,
Cardguard1210,No Homepage,No Description,asm,N,
Stim15,No Homepage,No Description,csharp,N,
Ronstring16,No Homepage,No Description,javascript,Y,
Toughjoyfax1,No Homepage,No Description,haskell,Y,
Zathin8,No Homepage,No Description,python,Y,
Stim17,No Homepage,No Description,python,Y,
Vagram72,No Homepage,No Description,csharp,Y,
Temp12,No Homepage,No Description,haskell,N,
Keylex174,No Homepage,No Description,asm,Y,
Zathin81,No Homepage,No Description,csharp,Y,
AppChecker19,No Homepage,No Description,csharp,Y,
Latlux14,No Homepage,No Description,cpp,Y,
phpqa - jmolivas2,No Homepage,No Description,ocaml,Y,
Vagram1220,No Homepage,No Description,java,N,
Fix San1,No Homepage,No Description,ocaml,N,
phpqa - jmolivas3,No Homepage,No Description,asm,Y,
Quo Lux6,No Homepage,No Description,haskell,Y,
SourceMeter3,No Homepage,No Description,javascript,Y,
Ronstring36,No Homepage,No Description,cpp,Y,
Daltfresh11,No Homepage,No Description,objectivec,N,
Latlux4,No Homepage,No Description,ocaml,N,
Veracode20,No Homepage,No Description,javascript,Y,
Stringtough12,No Homepage,No Description,kotlin,N,
wemake-python-styleguide314,No Homepage,No Description,asm,N,
Tresom20,No Homepage,No Description,ocaml,N,
Holdlamis2,No Homepage,No Description,bash,Y,
Vagram78,No Homepage,No Description,python,Y,
mccabe1,No Homepage,No Description,ocaml,Y,
lintian12,No Homepage,No Description,cpp,N,
Job9,No Homepage,No Description,haskell,N,
Konklux194,No Homepage,No Description,kotlin,N,
Lotstring8,No Homepage,No Description,ocaml,Y,
Prettier17,No Homepage,No Description,csharp,N,
Tampflex19,No Homepage,No Description,csharp,Y,
Reshift10116,No Homepage,No Description,ocaml,N,
Tresom204,No Homepage,No Description,objectivec,Y,
Kanlam6,No Homepage,No Description,csharp,Y,
Wrapsafe12,No Homepage,No Description,bash,Y,
Konklab12,No Homepage,No Description,python,Y,
tern16,No Homepage,No Description,kotlin,N,
shipshape1620,No Homepage,No Description,kotlin,N,
Temp16,No Homepage,No Description,objectivec,Y,
Voltsillam9,No Homepage,No Description,python,N,
Subin15,No Homepage,No Description,python,N,
Parse6,No Homepage,No Description,haskell,N,
Helix QAC20,No Homepage,No Description,python,Y,
StaticLint215,No Homepage,No Description,csharp,Y,
php-speller2014,No Homepage,No Description,objectivec,N,
clippy19,No Homepage,No Description,asm,Y,
Parker17,No Homepage,No Description,ocaml,Y,
cqmetrics120,No Homepage,No Description,java,Y,
PHPMD11,No Homepage,No Description,haskell,N,
Tres-Zap8,No Homepage,No Description,cpp,N,
It18,No Homepage,No Description,javascript,N,
go-critic6,No Homepage,No Description,python,N,
Solarbreeze10,No Homepage,No Description,objectivec,Y,
Subin4,No Homepage,No Description,cpp,Y,
EasyCodingStandard10,No Homepage,No Description,python,Y,
CodeNarc10,No Homepage,No Description,cpp,N,
Temp1319,No Homepage,No Description,java,Y,
Tempsoft3,No Homepage,No Description,java,N,
Rank18,No Homepage,No Description,objectivec,N,
Overhold20,No Homepage,No Description,python,N,
CMetrics19,No Homepage,No Description,ocaml,N,
Alpha18,No Homepage,No Description,objectivec,Y,
HLint12,No Homepage,No Description,java,N,
Quo Lux5,No Homepage,No Description,csharp,Y,
Tin1719,No Homepage,No Description,ocaml,Y,
Violations Lib8,No Homepage,No Description,cpp,N,
Trippledex1414,No Homepage,No Description,objectivec,Y,
Infer95,No Homepage,No Description,bash,N,
Trippledex9,No Homepage,No Description,objectivec,Y,
